frame,event,worms_before,worms_after
49,appear,[],[np.int32(58)]
49,appear,[],[np.int32(62)]
49,appear,[],[np.int32(69)]
49,appear,[],[np.int32(83)]
49,appear,[],[np.int32(90)]
49,appear,[],[np.int32(92)]
49,appear,[],[np.int32(109)]
49,appear,[],[np.int32(117)]
49,disappear,[np.int32(2)],[]
49,disappear,[np.int32(14)],[]
49,disappear,[np.int32(15)],[]
49,disappear,[np.int32(18)],[]
49,disappear,[np.int32(20)],[]
49,disappear,[np.int32(22)],[]
49,disappear,[np.int32(23)],[]
49,disappear,[np.int32(28)],[]
49,disappear,[np.int32(32)],[]
49,disappear,[np.int32(45)],[]
49,disappear,[np.int32(53)],[]
49,disappear,[np.int32(54)],[]
49,disappear,[np.int32(69)],[]
49,disappear,[np.int32(80)],[]
49,disappear,[np.int32(99)],[]
49,disappear,[np.int32(114)],[]
49,split,[np.int32(118)],"[np.int64(120), np.int64(126)]"
49,disappear,[np.int32(120)],[]
49,disappear,[np.int32(136)],[]
50,appear,[],[np.int32(2)]
50,appear,[],[np.int32(12)]
50,appear,[],[np.int32(16)]
50,appear,[],[np.int32(21)]
50,appear,[],[np.int32(28)]
50,appear,[],[np.int32(35)]
50,appear,[],[np.int32(38)]
50,appear,[],[np.int32(48)]
50,appear,[],[np.int32(53)]
50,appear,[],[np.int32(57)]
50,appear,[],[np.int32(62)]
50,appear,[],[np.int32(65)]
50,appear,[],[np.int32(67)]
50,appear,[],[np.int32(71)]
50,appear,[],[np.int32(75)]
50,appear,[],[np.int32(87)]
50,appear,[],[np.int32(95)]
50,appear,[],[np.int32(102)]
50,appear,[],[np.int32(105)]
50,appear,[],[np.int32(119)]
50,appear,[],[np.int32(120)]
50,appear,[],[np.int32(129)]
50,appear,[],[np.int32(131)]
50,appear,[],[np.int32(136)]
50,appear,[],[np.int32(138)]
50,disappear,[np.int32(1)],[]
50,disappear,[np.int32(20)],[]
50,disappear,[np.int32(26)],[]
50,disappear,[np.int32(31)],[]
50,disappear,[np.int32(36)],[]
50,disappear,[np.int32(39)],[]
50,disappear,[np.int32(56)],[]
50,disappear,[np.int32(57)],[]
50,disappear,[np.int32(62)],[]
50,disappear,[np.int32(72)],[]
50,disappear,[np.int32(83)],[]
50,disappear,[np.int32(91)],[]
50,disappear,[np.int32(92)],[]
50,disappear,[np.int32(93)],[]
50,disappear,[np.int32(94)],[]
50,disappear,[np.int32(98)],[]
50,disappear,[np.int32(101)],[]
50,disappear,[np.int32(104)],[]
50,disappear,[np.int32(109)],[]
50,disappear,[np.int32(123)],[]
50,disappear,[np.int32(126)],[]
50,disappear,[np.int32(127)],[]
50,disappear,[np.int32(135)],[]
50,disappear,[np.int32(137)],[]
51,appear,[],[np.int32(19)]
51,appear,[],[np.int32(21)]
51,appear,[],[np.int32(33)]
51,appear,[],[np.int32(44)]
51,appear,[],[np.int32(50)]
51,appear,[],[np.int32(53)]
51,appear,[],[np.int32(57)]
51,appear,[],[np.int32(59)]
51,appear,[],[np.int32(61)]
51,appear,[],[np.int32(90)]
51,appear,[],[np.int32(93)]
51,appear,[],[np.int32(95)]
51,appear,[],[np.int32(96)]
51,appear,[],[np.int32(118)]
51,appear,[],[np.int32(125)]
51,appear,[],[np.int32(127)]
51,appear,[],[np.int32(137)]
51,disappear,[np.int32(3)],[]
51,disappear,[np.int32(8)],[]
51,disappear,[np.int32(16)],[]
51,disappear,[np.int32(31)],[]
51,disappear,[np.int32(51)],[]
51,disappear,[np.int32(53)],[]
51,disappear,[np.int32(57)],[]
51,disappear,[np.int32(62)],[]
51,disappear,[np.int32(75)],[]
51,disappear,[np.int32(81)],[]
51,disappear,[np.int32(88)],[]
51,disappear,[np.int32(90)],[]
51,disappear,[np.int32(97)],[]
51,disappear,[np.int32(106)],[]
51,disappear,[np.int32(125)],[]
51,disappear,[np.int32(129)],[]
51,disappear,[np.int32(131)],[]
51,split,[np.int32(133)],"[np.int64(132), np.int64(135)]"
51,disappear,[np.int32(138)],[]
52,appear,[],[np.int32(14)]
52,appear,[],[np.int32(24)]
52,appear,[],[np.int32(31)]
52,appear,[],[np.int32(38)]
52,appear,[],[np.int32(44)]
52,appear,[],[np.int32(50)]
52,appear,[],[np.int32(52)]
52,appear,[],[np.int32(63)]
52,appear,[],[np.int32(64)]
52,appear,[],[np.int32(72)]
52,appear,[],[np.int32(84)]
52,appear,[],[np.int32(86)]
52,appear,[],[np.int32(99)]
52,appear,[],[np.int32(105)]
52,appear,[],[np.int32(121)]
52,appear,[],[np.int32(127)]
52,appear,[],[np.int32(133)]
52,disappear,[np.int32(2)],[]
52,disappear,[np.int32(23)],[]
52,disappear,[np.int32(36)],[]
52,disappear,[np.int32(43)],[]
52,disappear,[np.int32(44)],[]
52,disappear,[np.int32(46)],[]
52,disappear,[np.int32(51)],[]
52,disappear,[np.int32(53)],[]
52,disappear,[np.int32(57)],[]
52,disappear,[np.int32(65)],[]
52,disappear,[np.int32(70)],[]
52,disappear,[np.int32(72)],[]
52,disappear,[np.int32(75)],[]
52,disappear,[np.int32(93)],[]
52,disappear,[np.int32(101)],[]
52,disappear,[np.int32(105)],[]
52,disappear,[np.int32(116)],[]
52,disappear,[np.int32(118)],[]
52,disappear,[np.int32(121)],[]
52,disappear,[np.int32(131)],[]
52,disappear,[np.int32(132)],[]
52,disappear,[np.int32(137)],[]
53,appear,[],[np.int32(2)]
53,appear,[],[np.int32(20)]
53,merge,"[np.int64(33), np.int64(42)]",[np.int32(27)]
53,appear,[],[np.int32(37)]
53,appear,[],[np.int32(38)]
53,appear,[],[np.int32(45)]
53,appear,[],[np.int32(61)]
53,appear,[],[np.int32(69)]
53,appear,[],[np.int32(72)]
53,appear,[],[np.int32(89)]
53,appear,[],[np.int32(92)]
53,appear,[],[np.int32(93)]
53,appear,[],[np.int32(107)]
53,appear,[],[np.int32(111)]
53,appear,[],[np.int32(114)]
53,appear,[],[np.int32(124)]
53,appear,[],[np.int32(127)]
53,disappear,[np.int32(3)],[]
53,disappear,[np.int32(15)],[]
53,disappear,[np.int32(17)],[]
53,disappear,[np.int32(21)],[]
53,disappear,[np.int32(24)],[]
53,disappear,[np.int32(26)],[]
53,disappear,[np.int32(28)],[]
53,disappear,[np.int32(31)],[]
53,disappear,[np.int32(38)],[]
53,disappear,[np.int32(49)],[]
53,disappear,[np.int32(64)],[]
53,disappear,[np.int32(66)],[]
53,disappear,[np.int32(72)],[]
53,disappear,[np.int32(74)],[]
53,disappear,[np.int32(85)],[]
53,disappear,[np.int32(89)],[]
53,disappear,[np.int32(92)],[]
53,disappear,[np.int32(108)],[]
53,disappear,[np.int32(112)],[]
53,split,[np.int32(118)],"[np.int64(110), np.int64(117)]"
53,disappear,[np.int32(125)],[]
53,disappear,[np.int32(127)],[]
53,disappear,[np.int32(133)],[]
54,appear,[],[np.int32(3)]
54,appear,[],[np.int32(17)]
54,appear,[],[np.int32(25)]
54,appear,[],[np.int32(27)]
54,appear,[],[np.int32(29)]
54,appear,[],[np.int32(47)]
54,appear,[],[np.int32(65)]
54,appear,[],[np.int32(67)]
54,appear,[],[np.int32(81)]
54,merge,"[np.int64(83), np.int64(86)]",[np.int32(85)]
54,appear,[],[np.int32(97)]
54,appear,[],[np.int32(101)]
54,appear,[],[np.int32(106)]
54,appear,[],[np.int32(109)]
54,appear,[],[np.int32(110)]
54,appear,[],[np.int32(122)]
54,appear,[],[np.int32(124)]
54,appear,[],[np.int32(128)]
54,appear,[],[np.int32(134)]
54,disappear,[np.int32(20)],[]
54,disappear,[np.int32(30)],[]
54,disappear,[np.int32(39)],[]
54,disappear,[np.int32(45)],[]
54,disappear,[np.int32(46)],[]
54,disappear,[np.int32(52)],[]
54,disappear,[np.int32(87)],[]
54,disappear,[np.int32(89)],[]
54,disappear,[np.int32(107)],[]
54,disappear,[np.int32(111)],[]
54,disappear,[np.int32(112)],[]
54,disappear,[np.int32(114)],[]
55,appear,[],[np.int32(4)]
55,appear,[],[np.int32(7)]
55,appear,[],[np.int32(9)]
55,appear,[],[np.int32(29)]
55,appear,[],[np.int32(32)]
55,appear,[],[np.int32(41)]
55,appear,[],[np.int32(79)]
55,appear,[],[np.int32(91)]
55,appear,[],[np.int32(98)]
55,appear,[],[np.int32(99)]
55,appear,[],[np.int32(112)]
55,appear,[],[np.int32(113)]
55,appear,[],[np.int32(128)]
55,disappear,[np.int32(1)],[]
55,disappear,[np.int32(12)],[]
55,disappear,[np.int32(20)],[]
55,disappear,[np.int32(25)],[]
55,split,[np.int32(53)],"[np.int64(55), np.int64(61)]"
55,disappear,[np.int32(59)],[]
55,disappear,[np.int32(60)],[]
55,disappear,[np.int32(61)],[]
55,disappear,[np.int32(65)],[]
55,split,[np.int32(68)],"[np.int64(67), np.int64(70)]"
55,disappear,[np.int32(83)],[]
55,disappear,[np.int32(92)],[]
55,disappear,[np.int32(94)],[]
55,disappear,[np.int32(99)],[]
55,disappear,[np.int32(109)],[]
55,disappear,[np.int32(110)],[]
55,disappear,[np.int32(114)],[]
55,disappear,[np.int32(115)],[]
55,disappear,[np.int32(128)],[]
56,appear,[],[np.int32(1)]
56,appear,[],[np.int32(2)]
56,appear,[],[np.int32(7)]
56,appear,[],[np.int32(26)]
56,appear,[],[np.int32(32)]
56,appear,[],[np.int32(49)]
56,appear,[],[np.int32(60)]
56,appear,[],[np.int32(69)]
56,appear,[],[np.int32(81)]
56,appear,[],[np.int32(83)]
56,appear,[],[np.int32(89)]
56,appear,[],[np.int32(94)]
56,appear,[],[np.int32(96)]
56,appear,[],[np.int32(98)]
56,appear,[],[np.int32(107)]
56,appear,[],[np.int32(110)]
56,appear,[],[np.int32(122)]
56,appear,[],[np.int32(125)]
56,disappear,[np.int32(7)],[]
56,disappear,[np.int32(29)],[]
56,disappear,[np.int32(31)],[]
56,disappear,[np.int32(32)],[]
56,disappear,[np.int32(42)],[]
56,disappear,[np.int32(48)],[]
56,disappear,[np.int32(66)],[]
56,disappear,[np.int32(69)],[]
56,disappear,[np.int32(70)],[]
56,disappear,[np.int32(79)],[]
56,disappear,[np.int32(80)],[]
56,disappear,[np.int32(96)],[]
56,disappear,[np.int32(98)],[]
56,disappear,[np.int32(103)],[]
56,disappear,[np.int32(111)],[]
56,disappear,[np.int32(112)],[]
56,disappear,[np.int32(122)],[]
56,disappear,[np.int32(123)],[]
57,appear,[],[np.int32(9)]
57,appear,[],[np.int32(19)]
57,appear,[],[np.int32(33)]
57,appear,[],[np.int32(37)]
57,appear,[],[np.int32(44)]
57,appear,[],[np.int32(46)]
57,appear,[],[np.int32(54)]
57,appear,[],[np.int32(65)]
57,appear,[],[np.int32(71)]
57,appear,[],[np.int32(83)]
57,merge,"[np.int64(85), np.int64(98)]",[np.int32(85)]
57,appear,[],[np.int32(90)]
57,appear,[],[np.int32(93)]
57,appear,[],[np.int32(99)]
57,appear,[],[np.int32(112)]
57,disappear,[np.int32(18)],[]
57,disappear,[np.int32(31)],[]
57,disappear,[np.int32(42)],[]
57,disappear,[np.int32(44)],[]
57,disappear,[np.int32(60)],[]
57,disappear,[np.int32(66)],[]
57,disappear,[np.int32(69)],[]
57,disappear,[np.int32(70)],[]
57,disappear,[np.int32(71)],[]
57,disappear,[np.int32(81)],[]
57,disappear,[np.int32(88)],[]
57,disappear,[np.int32(94)],[]
57,disappear,[np.int32(105)],[]
57,disappear,[np.int32(113)],[]
57,disappear,[np.int32(115)],[]
57,disappear,[np.int32(118)],[]
57,disappear,[np.int32(122)],[]
57,disappear,[np.int32(125)],[]
57,disappear,[np.int32(126)],[]
57,disappear,[np.int32(127)],[]
57,disappear,[np.int32(128)],[]
57,disappear,[np.int32(130)],[]
57,disappear,[np.int32(131)],[]
58,appear,[],[np.int32(15)]
58,appear,[],[np.int32(17)]
58,appear,[],[np.int32(23)]
58,appear,[],[np.int32(33)]
58,appear,[],[np.int32(56)]
58,appear,[],[np.int32(63)]
58,appear,[],[np.int32(78)]
58,appear,[],[np.int32(89)]
58,appear,[],[np.int32(92)]
58,appear,[],[np.int32(94)]
58,appear,[],[np.int32(101)]
58,appear,[],[np.int32(103)]
58,appear,[],[np.int32(106)]
58,appear,[],[np.int32(115)]
58,appear,[],[np.int32(116)]
58,appear,[],[np.int32(118)]
58,appear,[],[np.int32(120)]
58,appear,[],[np.int32(121)]
58,disappear,[np.int32(1)],[]
58,disappear,[np.int32(6)],[]
58,disappear,[np.int32(7)],[]
58,disappear,[np.int32(37)],[]
58,disappear,[np.int32(46)],[]
58,disappear,[np.int32(47)],[]
58,disappear,[np.int32(51)],[]
58,disappear,[np.int32(59)],[]
58,disappear,[np.int32(76)],[]
58,disappear,[np.int32(83)],[]
58,split,[np.int32(84)],"[np.int64(82), np.int64(85)]"
58,disappear,[np.int32(90)],[]
58,disappear,[np.int32(91)],[]
58,disappear,[np.int32(92)],[]
58,disappear,[np.int32(93)],[]
58,disappear,[np.int32(96)],[]
58,disappear,[np.int32(105)],[]
59,appear,[],[np.int32(1)]
59,appear,[],[np.int32(4)]
59,appear,[],[np.int32(6)]
59,appear,[],[np.int32(26)]
59,appear,[],[np.int32(35)]
59,appear,[],[np.int32(39)]
59,appear,[],[np.int32(46)]
59,appear,[],[np.int32(50)]
59,appear,[],[np.int32(57)]
59,appear,[],[np.int32(77)]
59,appear,[],[np.int32(84)]
59,appear,[],[np.int32(87)]
59,appear,[],[np.int32(89)]
59,appear,[],[np.int32(92)]
59,appear,[],[np.int32(103)]
59,appear,[],[np.int32(108)]
59,appear,[],[np.int32(112)]
59,appear,[],[np.int32(120)]
59,appear,[],[np.int32(122)]
59,disappear,[np.int32(1)],[]
59,disappear,[np.int32(17)],[]
59,disappear,[np.int32(33)],[]
59,disappear,[np.int32(34)],[]
59,disappear,[np.int32(35)],[]
59,disappear,[np.int32(43)],[]
59,disappear,[np.int32(50)],[]
59,disappear,[np.int32(61)],[]
59,disappear,[np.int32(62)],[]
59,disappear,[np.int32(63)],[]
59,disappear,[np.int32(78)],[]
59,disappear,[np.int32(79)],[]
59,disappear,[np.int32(92)],[]
59,disappear,[np.int32(95)],[]
59,disappear,[np.int32(101)],[]
59,disappear,[np.int32(106)],[]
59,disappear,[np.int32(115)],[]
59,disappear,[np.int32(118)],[]
59,disappear,[np.int32(120)],[]
59,disappear,[np.int32(121)],[]
59,disappear,[np.int32(123)],[]
60,appear,[],[np.int32(17)]
60,appear,[],[np.int32(32)]
60,appear,[],[np.int32(33)]
60,appear,[],[np.int32(34)]
60,appear,[],[np.int32(35)]
60,appear,[],[np.int32(45)]
60,appear,[],[np.int32(50)]
60,appear,[],[np.int32(53)]
60,appear,[],[np.int32(65)]
60,appear,[],[np.int32(66)]
60,appear,[],[np.int32(72)]
60,appear,[],[np.int32(73)]
60,appear,[],[np.int32(79)]
60,appear,[],[np.int32(81)]
60,appear,[],[np.int32(90)]
60,appear,[],[np.int32(92)]
60,appear,[],[np.int32(94)]
60,appear,[],[np.int32(96)]
60,appear,[],[np.int32(101)]
60,appear,[],[np.int32(108)]
60,appear,[],[np.int32(116)]
60,appear,[],[np.int32(119)]
60,appear,[],[np.int32(121)]
60,disappear,[np.int32(6)],[]
60,disappear,[np.int32(14)],[]
60,disappear,[np.int32(26)],[]
60,disappear,[np.int32(33)],[]
60,disappear,[np.int32(35)],[]
60,disappear,[np.int32(37)],[]
60,split,[np.int32(38)],"[np.int64(37), np.int64(40)]"
60,disappear,[np.int32(52)],[]
60,disappear,[np.int32(63)],[]
60,disappear,[np.int32(69)],[]
60,disappear,[np.int32(70)],[]
60,disappear,[np.int32(77)],[]
60,disappear,[np.int32(83)],[]
60,disappear,[np.int32(84)],[]
60,disappear,[np.int32(87)],[]
60,disappear,[np.int32(89)],[]
60,disappear,[np.int32(92)],[]
60,disappear,[np.int32(93)],[]
60,disappear,[np.int32(94)],[]
60,disappear,[np.int32(95)],[]
60,disappear,[np.int32(110)],[]
60,disappear,[np.int32(111)],[]
60,disappear,[np.int32(117)],[]
60,disappear,[np.int32(120)],[]
61,appear,[],[np.int32(15)]
61,appear,[],[np.int32(31)]
61,appear,[],[np.int32(54)]
61,appear,[],[np.int32(56)]
61,appear,[],[np.int32(61)]
61,appear,[],[np.int32(67)]
61,appear,[],[np.int32(68)]
61,merge,"[np.int64(110), np.int64(116)]",[np.int32(102)]
61,appear,[],[np.int32(104)]
61,appear,[],[np.int32(107)]
61,appear,[],[np.int32(108)]
61,appear,[],[np.int32(111)]
61,appear,[],[np.int32(112)]
61,appear,[],[np.int32(113)]
61,appear,[],[np.int32(118)]
61,disappear,[np.int32(1)],[]
61,disappear,[np.int32(17)],[]
61,disappear,[np.int32(34)],[]
61,disappear,[np.int32(44)],[]
61,disappear,[np.int32(45)],[]
61,disappear,[np.int32(50)],[]
61,disappear,[np.int32(51)],[]
61,disappear,[np.int32(53)],[]
61,disappear,[np.int32(59)],[]
61,disappear,[np.int32(63)],[]
61,disappear,[np.int32(72)],[]
61,disappear,[np.int32(73)],[]
61,disappear,[np.int32(92)],[]
61,disappear,[np.int32(94)],[]
61,disappear,[np.int32(103)],[]
61,split,[np.int32(113)],"[np.int64(105), np.int64(114)]"
61,disappear,[np.int32(115)],[]
61,disappear,[np.int32(120)],[]
62,appear,[],[np.int32(9)]
62,appear,[],[np.int32(28)]
62,appear,[],[np.int32(31)]
62,appear,[],[np.int32(43)]
62,appear,[],[np.int32(50)]
62,appear,[],[np.int32(51)]
62,appear,[],[np.int32(56)]
62,appear,[],[np.int32(62)]
62,appear,[],[np.int32(69)]
62,appear,[],[np.int32(81)]
62,appear,[],[np.int32(82)]
62,appear,[],[np.int32(87)]
62,appear,[],[np.int32(89)]
62,appear,[],[np.int32(90)]
62,appear,[],[np.int32(92)]
62,appear,[],[np.int32(93)]
62,appear,[],[np.int32(94)]
62,appear,[],[np.int32(103)]
62,appear,[],[np.int32(118)]
62,appear,[],[np.int32(122)]
62,appear,[],[np.int32(123)]
62,disappear,[np.int32(19)],[]
62,disappear,[np.int32(22)],[]
62,disappear,[np.int32(28)],[]
62,disappear,[np.int32(29)],[]
62,disappear,[np.int32(30)],[]
62,disappear,[np.int32(31)],[]
62,disappear,[np.int32(33)],[]
62,disappear,[np.int32(54)],[]
62,split,[np.int32(64)],"[np.int64(64), np.int64(65)]"
62,disappear,[np.int32(68)],[]
62,disappear,[np.int32(72)],[]
62,disappear,[np.int32(74)],[]
62,disappear,[np.int32(98)],[]
62,disappear,[np.int32(112)],[]
62,disappear,[np.int32(114)],[]
62,disappear,[np.int32(118)],[]
63,appear,[],[np.int32(1)]
63,appear,[],[np.int32(7)]
63,appear,[],[np.int32(17)]
63,appear,[],[np.int32(21)]
63,appear,[],[np.int32(25)]
63,appear,[],[np.int32(27)]
63,appear,[],[np.int32(29)]
63,appear,[],[np.int32(37)]
63,appear,[],[np.int32(38)]
63,appear,[],[np.int32(46)]
63,appear,[],[np.int32(56)]
63,merge,"[np.int64(64), np.int64(65)]",[np.int32(63)]
63,appear,[],[np.int32(66)]
63,appear,[],[np.int32(73)]
63,appear,[],[np.int32(75)]
63,appear,[],[np.int32(83)]
63,appear,[],[np.int32(101)]
63,appear,[],[np.int32(111)]
63,appear,[],[np.int32(114)]
63,disappear,[np.int32(7)],[]
63,disappear,[np.int32(9)],[]
63,disappear,[np.int32(17)],[]
63,disappear,[np.int32(23)],[]
63,disappear,[np.int32(26)],[]
63,disappear,[np.int32(28)],[]
63,disappear,[np.int32(31)],[]
63,disappear,[np.int32(36)],[]
63,disappear,[np.int32(39)],[]
63,disappear,[np.int32(54)],[]
63,disappear,[np.int32(56)],[]
63,disappear,[np.int32(62)],[]
63,disappear,[np.int32(68)],[]
63,disappear,[np.int32(81)],[]
63,disappear,[np.int32(89)],[]
63,disappear,[np.int32(92)],[]
63,disappear,[np.int32(94)],[]
63,disappear,[np.int32(104)],[]
63,disappear,[np.int32(113)],[]
63,disappear,[np.int32(122)],[]
63,disappear,[np.int32(125)],[]
64,appear,[],[np.int32(2)]
64,appear,[],[np.int32(17)]
64,appear,[],[np.int32(23)]
64,appear,[],[np.int32(27)]
64,appear,[],[np.int32(28)]
64,appear,[],[np.int32(31)]
64,appear,[],[np.int32(34)]
64,appear,[],[np.int32(36)]
64,appear,[],[np.int32(46)]
64,appear,[],[np.int32(60)]
64,appear,[],[np.int32(63)]
64,appear,[],[np.int32(68)]
64,appear,[],[np.int32(70)]
64,appear,[],[np.int32(73)]
64,appear,[],[np.int32(80)]
64,appear,[],[np.int32(98)]
64,appear,[],[np.int32(100)]
64,appear,[],[np.int32(101)]
64,appear,[],[np.int32(104)]
64,appear,[],[np.int32(109)]
64,merge,"[np.int64(110), np.int64(116)]",[np.int32(120)]
64,appear,[],[np.int32(125)]
64,disappear,[np.int32(7)],[]
64,disappear,[np.int32(18)],[]
64,disappear,[np.int32(20)],[]
64,disappear,[np.int32(27)],[]
64,disappear,[np.int32(73)],[]
64,disappear,[np.int32(75)],[]
64,disappear,[np.int32(83)],[]
64,disappear,[np.int32(101)],[]
64,disappear,[np.int32(102)],[]
64,disappear,[np.int32(108)],[]
64,disappear,[np.int32(115)],[]
64,disappear,[np.int32(117)],[]
64,disappear,[np.int32(118)],[]
65,appear,[],[np.int32(2)]
65,appear,[],[np.int32(5)]
65,appear,[],[np.int32(15)]
65,appear,[],[np.int32(17)]
65,appear,[],[np.int32(29)]
65,appear,[],[np.int32(30)]
65,appear,[],[np.int32(59)]
65,appear,[],[np.int32(63)]
65,appear,[],[np.int32(82)]
65,appear,[],[np.int32(89)]
65,appear,[],[np.int32(91)]
65,merge,"[np.int64(97), np.int64(105)]",[np.int32(97)]
65,appear,[],[np.int32(110)]
65,appear,[],[np.int32(112)]
65,appear,[],[np.int32(123)]
65,appear,[],[np.int32(126)]
65,appear,[],[np.int32(129)]
65,disappear,[np.int32(12)],[]
65,disappear,[np.int32(17)],[]
65,disappear,[np.int32(27)],[]
65,disappear,[np.int32(28)],[]
65,disappear,[np.int32(39)],[]
65,disappear,[np.int32(44)],[]
65,disappear,[np.int32(60)],[]
65,disappear,[np.int32(63)],[]
65,disappear,[np.int32(64)],[]
65,disappear,[np.int32(67)],[]
65,disappear,[np.int32(76)],[]
65,disappear,[np.int32(101)],[]
65,disappear,[np.int32(110)],[]
65,disappear,[np.int32(124)],[]
66,appear,[],[np.int32(9)]
66,appear,[],[np.int32(20)]
66,appear,[],[np.int32(38)]
66,appear,[],[np.int32(44)]
66,appear,[],[np.int32(72)]
66,appear,[],[np.int32(78)]
66,appear,[],[np.int32(81)]
66,appear,[],[np.int32(100)]
66,merge,"[np.int64(111), np.int64(121)]",[np.int32(105)]
66,appear,[],[np.int32(115)]
66,appear,[],[np.int32(120)]
66,appear,[],[np.int32(124)]
66,disappear,[np.int32(17)],[]
66,disappear,[np.int32(23)],[]
66,disappear,[np.int32(34)],[]
66,disappear,[np.int32(43)],[]
66,disappear,[np.int32(56)],[]
66,disappear,[np.int32(68)],[]
66,disappear,[np.int32(77)],[]
66,disappear,[np.int32(82)],[]
66,disappear,[np.int32(85)],[]
66,disappear,[np.int32(89)],[]
66,disappear,[np.int32(93)],[]
66,disappear,[np.int32(94)],[]
66,disappear,[np.int32(100)],[]
66,disappear,[np.int32(110)],[]
66,disappear,[np.int32(112)],[]
66,disappear,[np.int32(125)],[]
66,disappear,[np.int32(127)],[]
67,appear,[],[np.int32(18)]
67,appear,[],[np.int32(20)]
67,appear,[],[np.int32(24)]
67,appear,[],[np.int32(34)]
67,appear,[],[np.int32(47)]
67,appear,[],[np.int32(58)]
67,appear,[],[np.int32(65)]
67,appear,[],[np.int32(68)]
67,appear,[],[np.int32(84)]
67,appear,[],[np.int32(87)]
67,merge,"[np.int64(89), np.int64(102)]",[np.int32(90)]
67,appear,[],[np.int32(101)]
67,appear,[],[np.int32(110)]
67,disappear,[np.int32(19)],[]
67,disappear,[np.int32(20)],[]
67,disappear,[np.int32(30)],[]
67,disappear,[np.int32(35)],[]
67,disappear,[np.int32(37)],[]
67,disappear,[np.int32(38)],[]
67,disappear,[np.int32(44)],[]
67,disappear,[np.int32(56)],[]
67,disappear,[np.int32(82)],[]
67,disappear,[np.int32(90)],[]
67,disappear,[np.int32(94)],[]
67,disappear,[np.int32(95)],[]
67,disappear,[np.int32(104)],[]
67,disappear,[np.int32(107)],[]
67,disappear,[np.int32(117)],[]
67,disappear,[np.int32(123)],[]
68,appear,[],[np.int32(29)]
68,appear,[],[np.int32(30)]
68,appear,[],[np.int32(34)]
68,appear,[],[np.int32(40)]
68,appear,[],[np.int32(54)]
68,appear,[],[np.int32(78)]
68,appear,[],[np.int32(97)]
68,appear,[],[np.int32(98)]
68,appear,[],[np.int32(102)]
68,disappear,[np.int32(11)],[]
68,disappear,[np.int32(18)],[]
68,disappear,[np.int32(32)],[]
68,disappear,[np.int32(35)],[]
68,disappear,[np.int32(53)],[]
68,disappear,[np.int32(55)],[]
68,disappear,[np.int32(65)],[]
68,disappear,[np.int32(80)],[]
68,disappear,[np.int32(81)],[]
68,disappear,[np.int32(89)],[]
68,split,[np.int32(92)],"[np.int64(88), np.int64(94)]"
68,disappear,[np.int32(94)],[]
68,disappear,[np.int32(105)],[]
68,disappear,[np.int32(113)],[]
68,disappear,[np.int32(118)],[]
69,appear,[],[np.int32(10)]
69,appear,[],[np.int32(36)]
69,appear,[],[np.int32(50)]
69,appear,[],[np.int32(63)]
69,appear,[],[np.int32(72)]
69,appear,[],[np.int32(75)]
69,appear,[],[np.int32(76)]
69,appear,[],[np.int32(77)]
69,appear,[],[np.int32(85)]
69,appear,[],[np.int32(105)]
69,appear,[],[np.int32(109)]
69,appear,[],[np.int32(111)]
69,appear,[],[np.int32(115)]
69,appear,[],[np.int32(118)]
69,disappear,[np.int32(4)],[]
69,disappear,[np.int32(24)],[]
69,disappear,[np.int32(31)],[]
69,disappear,[np.int32(33)],[]
69,disappear,[np.int32(47)],[]
69,disappear,[np.int32(54)],[]
69,disappear,[np.int32(58)],[]
69,disappear,[np.int32(67)],[]
69,disappear,[np.int32(78)],[]
69,split,[np.int32(87)],"[np.int64(87), np.int64(95)]"
69,disappear,[np.int32(95)],[]
69,disappear,[np.int32(96)],[]
69,disappear,[np.int32(102)],[]
69,disappear,[np.int32(110)],[]
70,appear,[],[np.int32(36)]
70,appear,[],[np.int32(37)]
70,appear,[],[np.int32(44)]
70,appear,[],[np.int32(54)]
70,appear,[],[np.int32(59)]
70,appear,[],[np.int32(68)]
70,appear,[],[np.int32(77)]
70,appear,[],[np.int32(106)]
70,appear,[],[np.int32(107)]
70,disappear,[np.int32(10)],[]
70,disappear,[np.int32(34)],[]
70,disappear,[np.int32(38)],[]
70,disappear,[np.int32(66)],[]
70,disappear,[np.int32(72)],[]
70,disappear,[np.int32(77)],[]
70,disappear,[np.int32(87)],[]
70,disappear,[np.int32(94)],[]
70,disappear,[np.int32(96)],[]
70,disappear,[np.int32(105)],[]
70,disappear,[np.int32(111)],[]
70,disappear,[np.int32(116)],[]
71,appear,[],[np.int32(4)]
71,appear,[],[np.int32(11)]
71,appear,[],[np.int32(20)]
71,appear,[],[np.int32(21)]
71,appear,[],[np.int32(33)]
71,appear,[],[np.int32(35)]
71,appear,[],[np.int32(43)]
71,appear,[],[np.int32(44)]
71,appear,[],[np.int32(60)]
71,appear,[],[np.int32(65)]
71,appear,[],[np.int32(72)]
71,appear,[],[np.int32(75)]
71,appear,[],[np.int32(85)]
71,appear,[],[np.int32(101)]
71,appear,[],[np.int32(102)]
71,appear,[],[np.int32(115)]
71,appear,[],[np.int32(117)]
71,disappear,[np.int32(42)],[]
71,split,[np.int32(46)],"[np.int64(54), np.int64(57)]"
71,disappear,[np.int32(50)],[]
71,disappear,[np.int32(63)],[]
71,disappear,[np.int32(65)],[]
71,disappear,[np.int32(66)],[]
